time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.2000000000000006,0.08367146073037572,-0.004251288349651692,11.771637124786295,0.0014773958204949977,6.258587286085426,0.0,0.2127875291639031,0.012261219981651791,2.892624179340048,-0.03931219876289019,-0.008936138910838866,0.0,478.93126201697976,478.4645647354314,480.39154159782976,479.18397591590985
1.2600000000000007,0.09695256584816349,-0.003494015867284195,11.94837913957988,6.282091031169783,6.258221643036684,0.0,0.22995428992928696,0.012728542771863074,2.9985023206016144,-0.05111845909833866,-0.0009422016187180561,0.0,445.79555818421983,446.44838033642526,447.9682072819084,447.0061037929166
1.3200000000000007,0.11130738889961703,-0.0027674072501033087,12.132990402602926,6.279091551918494,6.258082665347818,0.0,0.2485390293272261,0.011157931808325819,3.154786202337958,-0.04782803705549287,-0.005216974514376862,0.0,462.91119789877735,462.5747375979839,462.8054149664196,463.06286422491405
1.3800000000000008,0.12682984428377275,-0.002209794406950819,12.328917783826334,6.275681066849366,6.257931346623973,0.0,0.2688866572059845,0.0070726924613548625,3.3754975853886027,-0.0889425308484467,0.002386605221838788,0.0,482.10616131545726,482.6803827528861,484.57610966430826,481.4729760362949
1.4400000000000008,0.14349387395146873,-0.0019647199172435547,12.534929557621513,6.270605799824292,6.258900215613137,0.0,0.28650382238357486,0.000557488763320057,3.4912113179659117,-0.07706014002553192,0.034874308178254314,0.0,451.51630917094946,454.1297876822632,452.02178079452955,452.9725648808836
1.5000000000000009,0.16118351829963445,-0.002212996804183308,12.747704063374934,6.265942521975354,6.260792404218627,0.0,0.3029340317345018,-0.009309180185852643,3.600931370501292,-0.07907669490664568,0.02384922957517269,0.0,451.89835301658036,451.0090592305811,451.71197798315166,451.5446229371461
1.560000000000001,0.17983825948920398,-0.003165435770168798,12.9678254512847,6.261043744385921,6.262326317198399,0.0,0.3187203529698841,-0.022947200166005502,3.736010323588296,-0.08735276832387555,0.028793076025694107,0.0,460.3872177101999,460.7783287916058,459.80016205990086,459.1388134260917
1.620000000000001,0.1993911119940663,-0.005028559799092869,13.195357840649683,6.255758590084202,6.264128935888454,0.0,0.3328486643013973,-0.03969458062082295,3.8480232210375664,-0.089592967077626,0.032433900537928356,0.0,455.12527545710986,455.41686040339243,452.58996612645245,452.40332010483974
1.680000000000001,0.21978240400405788,-0.00805312841921008,13.431197999223334,6.250606422621983,6.265860019578081,0.0,0.3466421398669641,-0.061694619400142356,4.0127386776048315,-0.0793084654724494,0.0205010132882131,0.0,470.78182207693754,469.85774108968496,470.4931429250785,471.2830964952425
1.740000000000001,0.2409684507474944,-0.012518379590057319,13.677142507955953,6.24654637325472,6.267140543642981,0.0,0.35940571106437785,-0.08761554580121095,4.184782431878921,-0.0510499619051471,0.02297309821552069,0.0,474.08968700189916,474.27957273244857,472.60891431411204,474.7786638317451
1.8000000000000012,0.2628764521021668,-0.0185932547637532,13.932539076571095,6.243200544401908,6.26844500827405,0.0,0.3707052644822882,-0.11520502007462471,4.327893093582978,-0.06742031598339981,0.019155853308651303,0.0,466.3008675828609,466.002536873079,467.6900804712867,466.4111771388006
1.8600000000000012,0.28536604049347275,-0.026209449744925527,14.191822106425215,6.23915256060609,6.269343919600967,0.0,0.3788579054189039,-0.1390150800423771,4.314908620697485,-0.06755867011277794,0.004953284754741983,0.0,418.9610143487278,417.72412093934656,418.4607446931097,418.4449790048259
1.9200000000000013,0.30834917549764757,-0.035380576462571936,14.451596231628454,6.2356368726799545,6.269650170628342,0.0,0.3872161752914236,-0.16702624842733946,4.344099094638794,-0.04493790060418679,0.005404300648666953,0.0,431.6605392143998,431.69851159450945,431.784959831823,433.68663199683067
1.9800000000000013,0.33183360516311156,-0.0463139773163833,14.713544947103234,6.232853050586053,6.269672899366752,0.0,0.39557600091352996,-0.19766829568882877,4.387342161392802,-0.04948676301796679,-0.012278672497986812,0.0,437.3375793992727,435.86209273792053,437.6131300813055,437.2329626705634
2.0400000000000014,0.3557836744680742,-0.05899484637323072,14.975253477632648,6.230388232775187,6.269266996500644,0.0,0.4028056172941197,-0.22525023292338595,4.336452281783588,-0.0280875495268617,0.002453727564458971,0.0,406.3113535220963,407.6302618254327,404.372591657495,406.2947480635947
2.1000000000000014,0.3802284585026528,-0.0735838724792017,15.23799312443065,6.229033963896761,6.269256805585325,0.0,0.4120073110541167,-0.2611827940996454,4.42119649946146,-0.013349523516490807,-0.006015142804445324,0.0,449.8065592440968,449.12014068845116,450.20070721725324,451.3916771360323
2.1600000000000015,0.40521659978624014,-0.09031587093052947,15.505126112700788,6.228096743776568,6.269589007563926,0.0,0.4209211461254459,-0.29662062352121804,4.482983613508821,-0.020599784310127347,0.022068725725106385,0.0,442.5613725194431,444.86713389762116,443.87571950269876,443.28035508845636
2.2200000000000015,0.43072719492733086,-0.10919209603487762,15.775936058012089,6.226344102130376,6.2708629329890275,0.0,0.42930157887868636,-0.3327062801001448,4.543762270633026,-0.05822391888633122,0.01950417573376964,0.0,443.1102612399329,442.8993629055455,446.2576049879938,443.1749309294789
2.2800000000000016,0.45670427608284786,-0.13022239723351994,16.049454318917196,6.222697798361624,6.27229812050156,0.0,0.4364770499766013,-0.36862352419292965,4.573369596776576,-0.06642542259901243,0.03154242098179587,0.0,433.77810578077185,434.78805098043256,435.0031346985529,434.3129775437021
2.3400000000000016,0.4830705954165785,-0.15340892666828373,16.32363167964154,6.21859439820987,6.274423265234576,0.0,0.4422240042451922,-0.40461087717015926,4.565878334759343,-0.07263871589851208,0.042220614058817635,0.0,422.51663668548855,423.43696816066785,422.60037247723244,422.060583140038
2.4000000000000017,0.5097522450066656,-0.17890837082727717,16.59858931661637,6.213873268474403,6.277217142387386,0.0,0.44691338425776844,-0.4457765836992519,4.5992082260255085,-0.094899269668606,0.05407838393448803,0.0,435.40395266408484,436.3963005250057,437.00003282726425,435.13495327862705
2.4600000000000017,0.5366746809949489,-0.20716631974021626,16.878316634920807,6.208081623843803,6.279922178709059,0.0,0.45016535620749853,-0.4967258056518336,4.724472144573682,-0.09999771069558946,0.013127343278822867,0.0,467.00552531021606,463.8008778725329,464.74537569906744,464.3380145556137
2.520000000000002,0.5637356674050978,-0.23840585057612157,17.162920148284208,6.201761343030453,6.280705925635438,0.0,0.45179296031567945,-0.5451480616125431,4.762093899608033,-0.11902463602950544,0.012932345955917775,0.0,438.9310170513044,438.9147154730217,439.76795423188565,438.1787720945355
2.580000000000002,0.5908877524690791,-0.2729768174263963,17.453427118174265,6.194341989129173,6.281679658287857,0.0,0.4531760955813051,-0.6079635756324818,4.9207099992214935,-0.1350469051152828,0.02211846542758785,0.0,476.2558126889993,476.9578718629673,477.0902248295637,475.8522462018342
2.640000000000002,0.6180893607769168,-0.3108227503235841,17.746100906648426,6.186307354115785,6.282722338982147,0.0,0.4534530018626526,-0.6542014803809042,4.835371028812782,-0.13173196099460907,0.005633019494748418,0.0,400.8500116901624,399.3488205254933,399.64584919515477,399.92921445263613
2.700000000000002,0.6452975011193807,-0.35233713279443013,18.04148297104483,6.177952669940716,6.283060338444017,0.0,0.45344603792044547,-0.7304445867634093,5.009820963635216,-0.16176199872813266,0.005633934172498721,0.0,482.2019271287245,482.20189643012066,483.35932825620694,481.0735487608806
2.760000000000002,0.6724970508243743,-0.3981342058030894,18.34274046939825,6.168508567983686,0.00026827967603892944,0.0,0.45317199505852823,-0.7969759596342434,5.031864833519273,-0.14987001905161354,0.008333867991743972,0.0,437.7536643750135,437.97820488878676,436.38111775329054,437.3487597564685
2.820000000000002,0.6996717217541562,-0.44828867377109843,18.646965251119042,6.159543267877883,0.0007759005965430887,0.0,0.45260015739922194,-0.8756805879792746,5.108468422812722,-0.1485407876827698,0.008712122841556738,0.0,454.7064801638693,454.736664199065,455.43744432764765,455.52337738815544
2.880000000000002,0.7268012852582804,-0.5034186673177627,18.956352890134887,6.150268246065853,0.0011528773102069678,0.0,0.4516723210082511,-0.9628436136972108,5.203847807175577,-0.17076706169475137,0.0009181538855730148,0.0,462.88978619838633,462.2758532173957,462.1314336678662,460.3537788633998
2.940000000000002,0.7538772230637617,-0.5630382660458169,19.264534801607596,6.139835629842208,0.0009799313142675459,0.0,0.45086160109052337,-1.025250148797535,5.069341377775525,-0.1809509930940457,-0.01184063414481324,0.0,387.3195839817489,386.11757645059816,387.1600702327705,386.16630871938986
